,AdministrativeDivision,Country,Latitude,Longitude,Deaths,Confirmed,Recovered,Date
272,California,UnitedStates,37.28105574018539,-119.64765211057428,14594.0,768204.0,0.0,2020-09-15
273,California,UnitedStates,37.28105574018539,-119.64765211057428,14691.0,771321.0,0.0,2020-09-16
274,California,UnitedStates,37.28105574018539,-119.64765211057428,14804.0,775037.0,0.0,2020-09-17
275,California,UnitedStates,37.28105574018539,-119.64765211057428,14893.0,779491.0,0.0,2020-09-18
276,California,UnitedStates,37.28105574018539,-119.64765211057428,15018.0,783313.0,0.0,2020-09-19
277,California,UnitedStates,37.28105574018539,-119.64765211057428,15016.0,786168.0,0.0,2020-09-20
278,California,UnitedStates,37.28105574018539,-119.64765211057428,15056.0,790096.0,0.0,2020-09-21
279,California,UnitedStates,37.28105574018539,-119.64765211057428,15189.0,793065.0,0.0,2020-09-22
280,California,UnitedStates,37.28105574018539,-119.64765211057428,15291.0,796436.0,0.0,2020-09-23
281,California,UnitedStates,37.28105574018539,-119.64765211057428,15393.0,799516.0,0.0,2020-09-24
282,California,UnitedStates,37.28105574018539,-119.64765211057428,15516.0,803660.0,0.0,2020-09-25
283,California,UnitedStates,37.28105574018539,-119.64765211057428,15583.0,807451.0,0.0,2020-09-26
284,California,UnitedStates,37.28105574018539,-119.64765211057428,15606.0,809890.0,0.0,2020-09-27
285,California,UnitedStates,37.28105574018539,-119.64765211057428,15633.0,812711.0,0.0,2020-09-28
286,California,UnitedStates,37.28105574018539,-119.64765211057428,15782.0,815654.0,0.0,2020-09-29
287,California,UnitedStates,37.28105574018539,-119.64765211057428,15885.0,819115.0,0.0,2020-09-30
288,California,UnitedStates,37.28105574018539,-119.64765211057428,15973.0,822205.0,0.0,2020-10-01
289,California,UnitedStates,37.28105574018539,-119.64765211057428,16054.0,826013.0,0.0,2020-10-02
290,California,UnitedStates,37.28105574018539,-119.64765211057428,16115.0,829521.0,0.0,2020-10-03
291,California,UnitedStates,37.28105574018539,-119.64765211057428,16147.0,832713.0,0.0,2020-10-04
292,California,UnitedStates,37.28105574018539,-119.64765211057428,16171.0,835507.0,0.0,2020-10-05
293,California,UnitedStates,37.28105574018539,-119.64765211057428,16244.0,838202.0,0.0,2020-10-06
294,,Argentina,-34.0,-64.0,1351.0,67197.0,23040.0,2020-07-01
295,,Argentina,-34.0,-64.0,1385.0,69941.0,24186.0,2020-07-02
296,,Argentina,-34.0,-64.0,1437.0,72786.0,25224.0,2020-07-03
297,,Argentina,-34.0,-64.0,1481.0,75376.0,25930.0,2020-07-04
298,,Argentina,-34.0,-64.0,1507.0,77815.0,27597.0,2020-07-05
299,,Argentina,-34.0,-64.0,1582.0,80447.0,28531.0,2020-07-06
300,,Argentina,-34.0,-64.0,1644.0,83426.0,30095.0,2020-07-07
301,,Argentina,-34.0,-64.0,1694.0,87030.0,36502.0,2020-07-08
302,,Argentina,-34.0,-64.0,1720.0,90693.0,38313.0,2020-07-09
303,,Argentina,-34.0,-64.0,1774.0,94060.0,38984.0,2020-07-10
304,,Argentina,-34.0,-64.0,1810.0,97509.0,41408.0,2020-07-11
305,,Argentina,-34.0,-64.0,1845.0,100166.0,42694.0,2020-07-12
306,,Argentina,-34.0,-64.0,1903.0,103265.0,44173.0,2020-07-13
307,,Argentina,-34.0,-64.0,1968.0,106910.0,45467.0,2020-07-14
308,,Argentina,-34.0,-64.0,2050.0,111146.0,47298.0,2020-07-15
309,,Argentina,-34.0,-64.0,2112.0,114783.0,49120.0,2020-07-16
310,,Argentina,-34.0,-64.0,2178.0,119301.0,49780.0,2020-07-17
311,,Argentina,-34.0,-64.0,2220.0,122524.0,52607.0,2020-07-18
312,,Argentina,-34.0,-64.0,2260.0,126755.0,54105.0,2020-07-19
313,,Argentina,-34.0,-64.0,2373.0,130774.0,55913.0,2020-07-20
314,,Argentina,-34.0,-64.0,2490.0,136118.0,58598.0,2020-07-21
315,,Argentina,-34.0,-64.0,2588.0,141900.0,60531.0,2020-07-22
316,,Argentina,-34.0,-64.0,2702.0,148027.0,62815.0,2020-07-23
317,,Argentina,-34.0,-64.0,2807.0,153520.0,65447.0,2020-07-24
318,,Argentina,-34.0,-64.0,2893.0,158334.0,68022.0,2020-07-25
319,,Argentina,-34.0,-64.0,2939.0,162526.0,70518.0,2020-07-26
320,,Argentina,-34.0,-64.0,3059.0,167416.0,72575.0,2020-07-27
321,,Argentina,-34.0,-64.0,3179.0,173355.0,75083.0,2020-07-28
322,,Argentina,-34.0,-64.0,3288.0,178996.0,77855.0,2020-07-29
323,,Argentina,-34.0,-64.0,3441.0,185373.0,80596.0,2020-07-30
324,,Argentina,-34.0,-64.0,3543.0,191302.0,83780.0,2020-07-31
325,,Argentina,-34.0,-64.0,3596.0,196543.0,86499.0,2020-08-01
326,,Argentina,-34.0,-64.0,3648.0,201919.0,89026.0,2020-08-02
327,,Argentina,-34.0,-64.0,3813.0,206743.0,91302.0,2020-08-03
328,,Argentina,-34.0,-64.0,3979.0,213535.0,94129.0,2020-08-04
329,,Argentina,-34.0,-64.0,4106.0,220682.0,96948.0,2020-08-05
330,,Argentina,-34.0,-64.0,4251.0,228195.0,99852.0,2020-08-06
331,,Argentina,-34.0,-64.0,4411.0,235677.0,103297.0,2020-08-07
332,,Argentina,-34.0,-64.0,4523.0,241811.0,108242.0,2020-08-08
333,,Argentina,-34.0,-64.0,4606.0,246499.0,108242.0,2020-08-09
334,,Argentina,-34.0,-64.0,4764.0,253868.0,108242.0,2020-08-10
335,,Argentina,-34.0,-64.0,5004.0,260911.0,181389.0,2020-08-11
336,,Argentina,-34.0,-64.0,5213.0,268574.0,187283.0,2020-08-12
337,,Argentina,-34.0,-64.0,5362.0,276072.0,192434.0,2020-08-13
338,,Argentina,-34.0,-64.0,5527.0,282437.0,199005.0,2020-08-14
339,,Argentina,-34.0,-64.0,5637.0,289100.0,205697.0,2020-08-15
340,,Argentina,-34.0,-64.0,5703.0,294569.0,211702.0,2020-08-16
341,,Argentina,-34.0,-64.0,5814.0,299126.0,217850.0,2020-08-17
342,,Argentina,-34.0,-64.0,6048.0,305966.0,223531.0,2020-08-18
343,,Argentina,-34.0,-64.0,6330.0,312659.0,228725.0,2020-08-19
344,,Argentina,-34.0,-64.0,6517.0,320884.0,233651.0,2020-08-20
345,,Argentina,-34.0,-64.0,6730.0,329043.0,239806.0,2020-08-21
346,,Argentina,-34.0,-64.0,6848.0,336802.0,245781.0,2020-08-22
347,,Argentina,-34.0,-64.0,6985.0,342154.0,251400.0,2020-08-23
348,,Argentina,-34.0,-64.0,7366.0,350867.0,256789.0,2020-08-24
349,,Argentina,-34.0,-64.0,7563.0,359638.0,263202.0,2020-08-25
350,,Argentina,-34.0,-64.0,7839.0,370188.0,268801.0,2020-08-26
351,,Argentina,-34.0,-64.0,8050.0,380292.0,274458.0,2020-08-27
352,,Argentina,-34.0,-64.0,8271.0,392009.0,280165.0,2020-08-28
353,,Argentina,-34.0,-64.0,8353.0,401239.0,287220.0,2020-08-29
354,,Argentina,-34.0,-64.0,8457.0,408426.0,294007.0,2020-08-30
355,,Argentina,-34.0,-64.0,8660.0,417735.0,301195.0,2020-08-31
356,,Argentina,-34.0,-64.0,8919.0,428239.0,308376.0,2020-09-01
357,,Argentina,-34.0,-64.0,9118.0,439172.0,315530.0,2020-09-02
358,,Argentina,-34.0,-64.0,9361.0,451198.0,322461.0,2020-09-03
359,,Argentina,-34.0,-64.0,9623.0,461882.0,331621.0,2020-09-04
360,,Argentina,-34.0,-64.0,9739.0,471806.0,340381.0,2020-09-05
361,,Argentina,-34.0,-64.0,9859.0,478792.0,349132.0,2020-09-06
362,,Argentina,-34.0,-64.0,10129.0,488007.0,357388.0,2020-09-07
363,,Argentina,-34.0,-64.0,10405.0,500034.0,366590.0,2020-09-08
364,,Argentina,-34.0,-64.0,10658.0,512293.0,382490.0,2020-09-09
365,,Argentina,-34.0,-64.0,10907.0,524198.0,390098.0,2020-09-10
366,,Argentina,-34.0,-64.0,11148.0,535705.0,400121.0,2020-09-11
367,,Argentina,-34.0,-64.0,11263.0,546481.0,409771.0,2020-09-12
368,,Argentina,-34.0,-64.0,11352.0,555537.0,419513.0,2020-09-13
369,,Argentina,-34.0,-64.0,11667.0,565446.0,428953.0,2020-09-14
370,,Argentina,-34.0,-64.0,11852.0,577338.0,438883.0,2020-09-15
371,,Argentina,-34.0,-64.0,12116.0,589012.0,448263.0,2020-09-16
372,,Argentina,-34.0,-64.0,12460.0,601713.0,456347.0,2020-09-17
373,,Argentina,-34.0,-64.0,12656.0,613658.0,467286.0,2020-09-18
374,,Argentina,-34.0,-64.0,12799.0,622934.0,478077.0,2020-09-19
375,,Argentina,-34.0,-64.0,13053.0,631365.0,488231.0,2020-09-20
376,,Argentina,-34.0,-64.0,13482.0,640147.0,508563.0,2020-09-21
377,,Argentina,-34.0,-64.0,13952.0,652174.0,517228.0,2020-09-22
378,,Argentina,-34.0,-64.0,14376.0,664799.0,525486.0,2020-09-23
379,,Argentina,-34.0,-64.0,14766.0,678266.0,536589.0,2020-09-24
380,,Argentina,-34.0,-64.0,15208.0,691235.0,546924.0,2020-09-25
381,,Argentina,-34.0,-64.0,15543.0,702484.0,556489.0,2020-09-26
382,,Argentina,-34.0,-64.0,15749.0,711325.0,565935.0,2020-09-27
383,,Argentina,-34.0,-64.0,16113.0,723132.0,576715.0,2020-09-28
384,,Argentina,-34.0,-64.0,16519.0,736609.0,585857.0,2020-09-29
385,,Argentina,-34.0,-64.0,16937.0,751001.0,594645.0,2020-09-30
386,,Argentina,-34.0,-64.0,20288.0,765002.0,603140.0,2020-10-01
387,,Argentina,-34.0,-64.0,20599.0,779689.0,614515.0,2020-10-02
388,,Argentina,-34.0,-64.0,20795.0,790818.0,626114.0,2020-10-03
389,,Argentina,-34.0,-64.0,21018.0,798486.0,636672.0,2020-10-04
390,,Argentina,-34.0,-64.0,21468.0,809728.0,649017.0,2020-10-05
391,,Argentina,-34.0,-64.0,21827.0,824468.0,660272.0,2020-10-06
392,Texas,UnitedStates,31.48178818314407,-99.37005326650524,2503.0,172368.0,0.0,2020-07-01
393,Texas,UnitedStates,31.48178818314407,-99.37005326650524,2542.0,179137.0,0.0,2020-07-02
394,Texas,UnitedStates,31.48178818314407,-99.37005326650524,2592.0,185591.0,0.0,2020-07-03
395,Texas,UnitedStates,31.48178818314407,-99.37005326650524,2607.0,192153.0,0.0,2020-07-04
396,Texas,UnitedStates,31.48178818314407,-99.37005326650524,2628.0,194932.0,0.0,2020-07-05
397,Texas,UnitedStates,31.48178818314407,-99.37005326650524,2677.0,205642.0,0.0,2020-07-06
398,Texas,UnitedStates,31.48178818314407,-99.37005326650524,2778.0,216026.0,0.0,2020-07-07
399,Texas,UnitedStates,31.48178818314407,-99.37005326650524,2875.0,224929.0,0.0,2020-07-08
400,Texas,UnitedStates,31.48178818314407,-99.37005326650524,3006.0,236541.0,0.0,2020-07-09
401,Texas,UnitedStates,31.48178818314407,-99.37005326650524,3062.0,244756.0,0.0,2020-07-10
402,Texas,UnitedStates,31.48178818314407,-99.37005326650524,3138.0,254415.0,0.0,2020-07-11
403,Texas,UnitedStates,31.48178818314407,-99.37005326650524,3216.0,262762.0,0.0,2020-07-12
404,Texas,UnitedStates,31.48178818314407,-99.37005326650524,3276.0,269778.0,0.0,2020-07-13
405,Texas,UnitedStates,31.48178818314407,-99.37005326650524,3362.0,279577.0,0.0,2020-07-14
406,Texas,UnitedStates,31.48178818314407,-99.37005326650524,3498.0,289837.0,0.0,2020-07-15
407,Texas,UnitedStates,31.48178818314407,-99.37005326650524,3657.0,305854.0,0.0,2020-07-16
408,Texas,UnitedStates,31.48178818314407,-99.37005326650524,3820.0,317768.0,0.0,2020-07-17
409,Texas,UnitedStates,31.48178818314407,-99.37005326650524,3939.0,327106.0,0.0,2020-07-18
410,Texas,UnitedStates,31.48178818314407,-99.37005326650524,4012.0,335257.0,0.0,2020-07-19
411,Texas,UnitedStates,31.48178818314407,-99.37005326650524,4106.0,343783.0,0.0,2020-07-20
412,Texas,UnitedStates,31.48178818314407,-99.37005326650524,4199.0,351071.0,0.0,2020-07-21
413,Texas,UnitedStates,31.48178818314407,-99.37005326650524,4439.0,363615.0,0.0,2020-07-22
414,Texas,UnitedStates,31.48178818314407,-99.37005326650524,4622.0,373037.0,0.0,2020-07-23
415,Texas,UnitedStates,31.48178818314407,-99.37005326650524,4790.0,380364.0,0.0,2020-07-24
416,Texas,UnitedStates,31.48178818314407,-99.37005326650524,4990.0,390286.0,0.0,2020-07-25
417,Texas,UnitedStates,31.48178818314407,-99.37005326650524,5076.0,394084.0,0.0,2020-07-26
418,Texas,UnitedStates,31.48178818314407,-99.37005326650524,5713.0,400336.0,0.0,2020-07-27
419,Texas,UnitedStates,31.48178818314407,-99.37005326650524,5913.0,408493.0,0.0,2020-07-28
420,Texas,UnitedStates,31.48178818314407,-99.37005326650524,6193.0,418995.0,0.0,2020-07-29
421,Texas,UnitedStates,31.48178818314407,-99.37005326650524,6442.0,428229.0,0.0,2020-07-30
422,Texas,UnitedStates,31.48178818314407,-99.37005326650524,6576.0,438293.0,0.0,2020-07-31
423,Texas,UnitedStates,31.48178818314407,-99.37005326650524,6865.0,444738.0,0.0,2020-08-01
424,Texas,UnitedStates,31.48178818314407,-99.37005326650524,6878.0,448145.0,0.0,2020-08-02
425,Texas,UnitedStates,31.48178818314407,-99.37005326650524,7016.0,456624.0,0.0,2020-08-03
426,Texas,UnitedStates,31.48178818314407,-99.37005326650524,7271.0,466032.0,0.0,2020-08-04
427,Texas,UnitedStates,31.48178818314407,-99.37005326650524,7706.0,476999.0,0.0,2020-08-05
428,Texas,UnitedStates,31.48178818314407,-99.37005326650524,8569.0,483920.0,0.0,2020-08-06
429,Texas,UnitedStates,31.48178818314407,-99.37005326650524,8847.0,491304.0,0.0,2020-08-07
430,Texas,UnitedStates,31.48178818314407,-99.37005326650524,9058.0,497632.0,0.0,2020-08-08
431,Texas,UnitedStates,31.48178818314407,-99.37005326650524,9157.0,503328.0,0.0,2020-08-09
432,Texas,UnitedStates,31.48178818314407,-99.37005326650524,9230.0,509581.0,0.0,2020-08-10
433,Texas,UnitedStates,31.48178818314407,-99.37005326650524,9222.0,517700.0,0.0,2020-08-11
434,Texas,UnitedStates,31.48178818314407,-99.37005326650524,9527.0,523977.0,0.0,2020-08-12
435,Texas,UnitedStates,31.48178818314407,-99.37005326650524,9771.0,530857.0,0.0,2020-08-13
436,Texas,UnitedStates,31.48178818314407,-99.37005326650524,10078.0,539673.0,0.0,2020-08-14
437,Texas,UnitedStates,31.48178818314407,-99.37005326650524,10268.0,546552.0,0.0,2020-08-15
438,Texas,UnitedStates,31.48178818314407,-99.37005326650524,10396.0,555394.0,0.0,2020-08-16
439,Texas,UnitedStates,31.48178818314407,-99.37005326650524,10447.0,561110.0,0.0,2020-08-17
440,Texas,UnitedStates,31.48178818314407,-99.37005326650524,10678.0,568812.0,0.0,2020-08-18
441,Texas,UnitedStates,31.48178818314407,-99.37005326650524,10934.0,574633.0,0.0,2020-08-19
442,Texas,UnitedStates,31.48178818314407,-99.37005326650524,11174.0,579892.0,0.0,2020-08-20
443,Texas,UnitedStates,31.48178818314407,-99.37005326650524,11418.0,585632.0,0.0,2020-08-21
444,Texas,UnitedStates,31.48178818314407,-99.37005326650524,11581.0,589349.0,0.0,2020-08-22
445,Texas,UnitedStates,31.48178818314407,-99.37005326650524,11699.0,594173.0,0.0,2020-08-23
446,Texas,UnitedStates,31.48178818314407,-99.37005326650524,11749.0,598450.0,0.0,2020-08-24
447,Texas,UnitedStates,31.48178818314407,-99.37005326650524,11935.0,604328.0,0.0,2020-08-25
448,Texas,UnitedStates,31.48178818314407,-99.37005326650524,12140.0,610648.0,0.0,2020-08-26
449,Texas,UnitedStates,31.48178818314407,-99.37005326650524,12365.0,614549.0,0.0,2020-08-27
450,Texas,UnitedStates,31.48178818314407,-99.37005326650524,12537.0,619354.0,0.0,2020-08-28
451,Texas,UnitedStates,31.48178818314407,-99.37005326650524,12607.0,626751.0,0.0,2020-08-29
452,Texas,UnitedStates,31.48178818314407,-99.37005326650524,12683.0,629570.0,0.0,2020-08-30
453,Texas,UnitedStates,31.48178818314407,-99.37005326650524,12779.0,632739.0,0.0,2020-08-31
454,Texas,UnitedStates,31.48178818314407,-99.37005326650524,12919.0,637721.0,0.0,2020-09-01
455,Texas,UnitedStates,31.48178818314407,-99.37005326650524,13104.0,641855.0,0.0,2020-09-02
456,Texas,UnitedStates,31.48178818314407,-99.37005326650524,13296.0,645422.0,0.0,2020-09-03
457,Texas,UnitedStates,31.48178818314407,-99.37005326650524,13426.0,651350.0,0.0,2020-09-04
458,Texas,UnitedStates,31.48178818314407,-99.37005326650524,13576.0,655815.0,0.0,2020-09-05
459,Texas,UnitedStates,31.48178818314407,-99.37005326650524,13654.0,658202.0,0.0,2020-09-06
460,Texas,UnitedStates,31.48178818314407,-99.37005326650524,13697.0,659041.0,0.0,2020-09-07
461,Texas,UnitedStates,31.48178818314407,-99.37005326650524,13792.0,662427.0,0.0,2020-09-08
462,Texas,UnitedStates,31.48178818314407,-99.37005326650524,13923.0,667500.0,0.0,2020-09-09
463,Texas,UnitedStates,31.48178818314407,-99.37005326650524,13930.0,669592.0,0.0,2020-09-10
464,Texas,UnitedStates,31.48178818314407,-99.37005326650524,14227.0,675034.0,0.0,2020-09-11
465,Texas,UnitedStates,31.48178818314407,-99.37005326650524,14332.0,677716.0,0.0,2020-09-12
466,Texas,UnitedStates,31.48178818314407,-99.37005326650524,14405.0,681885.0,0.0,2020-09-13
467,Texas,UnitedStates,31.48178818314407,-99.37005326650524,14451.0,685748.0,0.0,2020-09-14
468,Texas,UnitedStates,31.48178818314407,-99.37005326650524,14593.0,692753.0,0.0,2020-09-15
469,Texas,UnitedStates,31.48178818314407,-99.37005326650524,14738.0,696807.0,0.0,2020-09-16
470,Texas,UnitedStates,31.48178818314407,-99.37005326650524,14826.0,701350.0,0.0,2020-09-17
471,Texas,UnitedStates,31.48178818314407,-99.37005326650524,14951.0,704563.0,0.0,2020-09-18
472,Texas,UnitedStates,31.48178818314407,-99.37005326650524,15051.0,707940.0,0.0,2020-09-19
473,Texas,UnitedStates,31.48178818314407,-99.37005326650524,15088.0,713007.0,0.0,2020-09-20
474,Texas,UnitedStates,31.48178818314407,-99.37005326650524,15127.0,734778.0,0.0,2020-09-21
475,Texas,UnitedStates,31.48178818314407,-99.37005326650524,15229.0,741663.0,0.0,2020-09-22
476,Texas,UnitedStates,31.48178818314407,-99.37005326650524,15372.0,742913.0,0.0,2020-09-23
477,Texas,UnitedStates,31.48178818314407,-99.37005326650524,15510.0,747366.0,0.0,2020-09-24
478,Texas,UnitedStates,31.48178818314407,-99.37005326650524,15610.0,751068.0,0.0,2020-09-25
479,Texas,UnitedStates,31.48178818314407,-99.37005326650524,15707.0,754311.0,0.0,2020-09-26
480,Texas,UnitedStates,31.48178818314407,-99.37005326650524,15745.0,758756.0,0.0,2020-09-27
481,Texas,UnitedStates,31.48178818314407,-99.37005326650524,15807.0,761198.0,0.0,2020-09-28
482,Texas,UnitedStates,31.48178818314407,-99.37005326650524,15902.0,767264.0,0.0,2020-09-29
483,Texas,UnitedStates,31.48178818314407,-99.37005326650524,16016.0,773019.0,0.0,2020-09-30
484,Texas,UnitedStates,31.48178818314407,-99.37005326650524,16130.0,776736.0,0.0,2020-10-01
485,Texas,UnitedStates,31.48178818314407,-99.37005326650524,16224.0,782306.0,0.0,2020-10-02
486,Texas,UnitedStates,31.48178818314407,-99.37005326650524,16295.0,787425.0,0.0,2020-10-03
487,Texas,UnitedStates,31.48178818314407,-99.37005326650524,16320.0,790194.0,0.0,2020-10-04
488,Texas,UnitedStates,31.48178818314407,-99.37005326650524,16437.0,794319.0,0.0,2020-10-05
489,Texas,UnitedStates,31.48178818314407,-99.37005326650524,16528.0,798569.0,0.0,2020-10-06
490,AndhraPradesh,India,15.66053397988425,79.83996856173083,193.0,15252.0,6988.0,2020-07-01
491,AndhraPradesh,India,15.66053397988425,79.83996856173083,198.0,16097.0,7313.0,2020-07-02
492,AndhraPradesh,India,15.66053397988425,79.83996856173083,206.0,16934.0,7632.0,2020-07-03
493,AndhraPradesh,India,15.66053397988425,79.83996856173083,218.0,17699.0,8008.0,2020-07-04
494,AndhraPradesh,India,15.66053397988425,79.83996856173083,232.0,18697.0,8422.0,2020-07-05
495,AndhraPradesh,India,15.66053397988425,79.83996856173083,239.0,20019.0,8920.0,2020-07-06
496,AndhraPradesh,India,15.66053397988425,79.83996856173083,252.0,21197.0,9745.0,2020-07-07
497,AndhraPradesh,India,15.66053397988425,79.83996856173083,264.0,22259.0,11101.0,2020-07-08
498,AndhraPradesh,India,15.66053397988425,79.83996856173083,277.0,23814.0,12154.0,2020-07-09
499,AndhraPradesh,India,15.66053397988425,79.83996856173083,292.0,25422.0,13194.0,2020-07-10
500,AndhraPradesh,India,15.66053397988425,79.83996856173083,309.0,27235.0,14393.0,2020-07-11
